시군구,구,동,본번,부번,좌표X,좌표Y
서울특별시 강남구 역삼동,강남구,역삼동,716,0,127.0494378646766,37.50249993472525
서울특별시 강남구 역삼동,강남구,역삼동,745,13,127.03721933274707,37.49694539522086
서울특별시 강남구 역삼동,강남구,역삼동,713,7,127.04689430141048,37.50029088950334
서울특별시 강남구 역삼동,강남구,역삼동,644,6,127.03453232589759,37.50153176944212
서울특별시 강남구 역삼동,강남구,역삼동,604,0,127.030027723471,37.505425828502915
서울특별시 강남구 역삼동,강남구,역삼동,732,25,127.0423400632953,37.49760530966235
서울특별시 강남구 역삼동,강남구,역삼동,633,0,127.03052001034925,37.50269667092938
서울특별시 강남구 역삼동,강남구,역삼동,747,5,127.03787215231722,37.49564999301718
서울특별시 강남구 역삼동,강남구,역삼동,761,9,127.04596669766613,37.49653767231774
서울특별시 강남구 역삼동,강남구,역삼동,761,0,127.04587505060131,37.4967266056025
서울특별시 강남구 역삼동,강남구,역삼동,681,46,127.04209914523244,37.50926795666293
서울특별시 강남구 역삼동,강남구,역삼동,771,4,127.04279416752019,37.49734567376964
서울특별시 강남구 역삼동,강남구,역삼동,771,14,127.04297720355525,37.49701287897121
서울특별시 강남구 역삼동,강남구,역삼동,791,23,127.03878623986837,37.49417533517853
서울특별시 강남구 역삼동,강남구,역삼동,826,37,127.03005569861665,37.49554704876948
서울특별시 강남구 역삼동,강남구,역삼동,778,0,127.04282607911715,37.49582249939708
서울특별시 강남구 역삼동,강남구,역삼동,685,19,127.04296701750984,37.50796434893716
서울특별시 강남구 역삼동,강남구,역삼동,831,45,127.03099498600322,37.493684967186596
서울특별시 강남구 역삼동,강남구,역삼동,713,11,127.04486542505789,37.49904822779064
서울특별시 강남구 역삼동,강남구,역삼동,757,0,127.050065,37.4975233
서울특별시 강남구 역삼동,강남구,역삼동,711,3,127.040128519,37.505881731
서울특별시 강남구 역삼동,강남구,역삼동,754,1,127.0460658,37.4975289
서울특별시 강남구 역삼동,강남구,역삼동,706,20,127.0442572,37.501959
서울특별시 강남구 역삼동,강남구,역삼동,710,0,127.044591,37.50172
서울특별시 강남구 일원동,강남구,일원동,615,1,127.0786887,37.4911612
서울특별시 강남구 일원동,강남구,일원동,731,0,127.0767604,37.4819987
서울특별시 강남구 자곡동,강남구,자곡동,602,0,127.101704398,37.474094746
서울특별시 강남구 자곡동,강남구,자곡동,686,0,127.1116326,37.4761329
서울특별시 강남구 자곡동,강남구,자곡동,611,0,127.0941087,37.4741702
서울특별시 강남구 자곡동,강남구,자곡동,687,0,127.1026943,37.4817688
서울특별시 강남구 청담동,강남구,청담동,60,0,127.0505804,37.5224412
서울특별시 강남구 청담동,강남구,청담동,108,0,127.0523705,37.5274224
서울특별시 강남구 청담동,강남구,청담동,134,15,127.0592063,37.5220877
서울특별시 강남구 청담동,강남구,청담동,130,0,127.05548894,37.525076867
서울특별시 강남구 청담동,강남구,청담동,134,38,127.0572143,37.5236075
서울특별시 강남구 청담동,강남구,청담동,127,31,127.0529125,37.5272417
서울특별시 강동구 강일동,강동구,강일동,695,0,127.1799976,37.5592085
서울특별시 강동구 강일동,강동구,강일동,665,0,127.1720243,37.5668679
서울특별시 강동구 강일동,강동구,강일동,668,0,127.1766546,37.5687308
서울특별시 강동구 강일동,강동구,강일동,674,0,127.1751069,37.5655171
서울특별시 강동구 강일동,강동구,강일동,670,0,127.1782697,37.5678721
서울특별시 강동구 강일동,강동구,강일동,684,0,127.1772605,37.5627329
서울특별시 강동구 강일동,강동구,강일동,686,0,127.1784546,37.5653816
서울특별시 강동구 강일동,강동구,강일동,701,0,127.1762695,37.5607222
서울특별시 강동구 강일동,강동구,강일동,699,0,127.1778329,37.558354
서울특별시 강동구 강일동,강동구,강일동,707,0,127.1714936,37.5616716
서울특별시 강남구 일원동,강남구,일원동,734,0,127.0810461,37.4818518
서울특별시 강동구 강일동,강동구,강일동,673,0,127.1767916,37.5669952
서울특별시 강동구 강일동,강동구,강일동,717,0,127.1731354,37.5597131
서울특별시 강남구 역삼동,강남구,역삼동,667,1,127.03564406685955,37.50469991304784
서울특별시 강남구 역삼동,강남구,역삼동,656,32,127.03902552372537,37.50677726754702
서울특별시 강남구 역삼동,강남구,역삼동,826,29,127.03015282363522,37.49629556337083
서울특별시 강남구 역삼동,강남구,역삼동,795,41,127.03842158934431,37.49276778936767
서울특별시 강남구 역삼동,강남구,역삼동,664,21,127.03945228672778,37.50545393576935
서울특별시 강남구 역삼동,강남구,역삼동,681,26,127.04128477536624,37.5092197290095
서울특별시 강남구 역삼동,강남구,역삼동,832,5,127.03094806411079,37.49214345555092
서울특별시 강남구 역삼동,강남구,역삼동,835,12,127.03532812516792,37.491782193462484
서울특별시 강남구 역삼동,강남구,역삼동,633,11,127.03112396674582,37.50200502373946
서울특별시 강남구 역삼동,강남구,역삼동,707,18,127.04586181277546,37.502648485423485
서울특별시 강남구 역삼동,강남구,역삼동,777,49,127.04112136691838,37.49524803330539
서울특별시 강남구 역삼동,강남구,역삼동,836,35,127.03410459529313,37.49207482350285
서울특별시 강남구 역삼동,강남구,역삼동,728,52,127.04140999143912,37.49799830096052
서울특별시 강남구 역삼동,강남구,역삼동,727,9,127.03930868629436,37.49752141812197
서울특별시 강남구 역삼동,강남구,역삼동,706,11,127.04372629841573,37.50218957676732
서울특별시 강남구 역삼동,강남구,역삼동,706,10,127.04354561231737,37.50213479719
서울특별시 강남구 역삼동,강남구,역삼동,797,12,127.0391583254174,37.494375086423474
서울특별시 강남구 역삼동,강남구,역삼동,707,15,127.04512747228817,37.50247440180291
서울특별시 강남구 역삼동,강남구,역삼동,708,31,127.04833676175852,37.50310865383674
서울특별시 강남구 역삼동,강남구,역삼동,759,1,127.04770470830843,37.49722937280427
서울특별시 강남구 역삼동,강남구,역삼동,735,15,127.03352137197703,37.49854428379113
서울특별시 강남구 역삼동,강남구,역삼동,828,46,127.03388456507521,37.496535686288325
서울특별시 강남구 역삼동,강남구,역삼동,747,1,127.03733913210027,37.495864233024534
서울특별시 강남구 역삼동,강남구,역삼동,706,12,127.04388430301606,37.50225328208138
서울특별시 강남구 역삼동,강남구,역삼동,706,24,127.04395508940519,37.50177583516359
서울특별시 강남구 역삼동,강남구,역삼동,709,5,127.04637184874288,37.50249721413203
서울특별시 강남구 역삼동,강남구,역삼동,766,8,127.05040378196787,37.49613100316793
서울특별시 강남구 역삼동,강남구,역삼동,741,22,127.03502227471998,37.49732435247406
서울특별시 강남구 역삼동,강남구,역삼동,635,5,127.02906080279071,37.50085209127865
서울특별시 강남구 역삼동,강남구,역삼동,723,16,127.0412965425807,37.49989972857696
서울특별시 강남구 역삼동,강남구,역삼동,636,0,127.0312752670216,37.501329605287495
서울특별시 강남구 역삼동,강남구,역삼동,836,0,127.03295134112712,37.49198013386499
서울특별시 강남구 역삼동,강남구,역삼동,628,1,127.03456056981396,37.50427201043306
서울특별시 강남구 역삼동,강남구,역삼동,760,7,127.0472669949082,37.49665082586775
서울특별시 강남구 역삼동,강남구,역삼동,775,15,127.04218938806873,37.4963428223813
서울특별시 강남구 역삼동,강남구,역삼동,606,18,127.03377727750201,37.506513303045395
서울특별시 강남구 율현동,강남구,율현동,365,0,127.10482059997878,37.46780641859074
서울특별시 강남구 율현동,강남구,율현동,513,0,127.10975768784341,37.47089648402021
서울특별시 강남구 일원동,강남구,일원동,735,0,127.08537557037967,37.48315311769208
서울특별시 강남구 일원동,강남구,일원동,690,1,127.07817528963201,37.490356555780494
서울특별시 강남구 일원동,강남구,일원동,741,0,127.07961652620187,37.489532440034566
서울특별시 강남구 일원동,강남구,일원동,716,0,127.08479691950316,37.48552166993879
서울특별시 강남구 일원동,강남구,일원동,626,0,127.08353214716196,37.49329597293376
서울특별시 강남구 일원동,강남구,일원동,718,0,127.08267220557285,37.48519870701158
서울특별시 강남구 일원동,강남구,일원동,711,0,127.090987810252,37.493150762131826
서울특별시 강남구 일원동,강남구,일원동,615,0,127.07910934072491,37.49323523051063
서울특별시 강남구 일원동,강남구,일원동,719,0,127.08109088657837,37.48479651119928
서울특별시 강남구 일원동,강남구,일원동,614,0,127.07765195601007,37.49088648945228
서울특별시 강남구 청담동,강남구,청담동,106,17,127.05058635967782,37.527949620865066
서울특별시 강남구 청담동,강남구,청담동,28,13,127.04702462780725,37.519913947995356
서울특별시 강남구 청담동,강남구,청담동,116,5,127.0475534234238,37.52604519451814
서울특별시 강남구 청담동,강남구,청담동,117,22,127.04851162590113,37.52667079667807
서울특별시 강남구 청담동,강남구,청담동,50,5,127.04976318120407,37.52368307412244
서울특별시 강남구 청담동,강남구,청담동,69,18,127.05454134550735,37.52137569393341
서울특별시 강남구 청담동,강남구,청담동,134,0,127.05620751777876,37.524753038193005
서울특별시 강남구 청담동,강남구,청담동,130,7,127.05517896582863,37.524532843369386
서울특별시 강남구 청담동,강남구,청담동,125,0,127.05086265495484,37.52528266000981
서울특별시 강남구 청담동,강남구,청담동,129,7,127.0537586689605,37.52548292254448
서울특별시 강남구 청담동,강남구,청담동,42,0,127.04235268487008,37.51777775026567
서울특별시 강남구 청담동,강남구,청담동,113,16,127.04875702009636,37.527266629011876
서울특별시 강남구 청담동,강남구,청담동,104,5,127.04889915082819,37.52809641873061
서울특별시 강남구 청담동,강남구,청담동,10,0,127.04756578462685,37.52212434473964
서울특별시 강남구 청담동,강남구,청담동,127,16,127.05248761257809,37.52607300779233
서울특별시 강남구 청담동,강남구,청담동,122,1,127.04952270164398,37.52603469526218
서울특별시 강남구 청담동,강남구,청담동,114,0,127.0481415390079,37.52798535987136
서울특별시 강남구 청담동,강남구,청담동,106,1,127.05024797537938,37.527759048116486
서울특별시 강남구 청담동,강남구,청담동,128,18,127.05428466864076,37.526476399970235
서울특별시 강남구 청담동,강남구,청담동,128,0,127.05419209322696,37.526818565639026
서울특별시 강남구 청담동,강남구,청담동,134,16,127.0586510025065,37.523004550403556
서울특별시 강남구 청담동,강남구,청담동,141,6,127.04490871768161,37.52732397099311
서울특별시 강남구 청담동,강남구,청담동,104,13,127.04878396821454,37.5284294800908
서울특별시 강남구 청담동,강남구,청담동,105,0,127.04953243619953,37.52817995792732
서울특별시 강남구 청담동,강남구,청담동,104,2,127.04819644054427,37.52826498998714
서울특별시 강남구 청담동,강남구,청담동,102,7,127.0474353429629,37.52873078046097
서울특별시 강남구 청담동,강남구,청담동,104,0,127.04831968194271,37.52847277305537
서울특별시 강남구 청담동,강남구,청담동,102,6,127.04784342483221,37.528624180960456
서울특별시 강남구 청담동,강남구,청담동,36,0,127.04468673339913,37.519156832763365
서울특별시 강남구 청담동,강남구,청담동,11,25,127.0468100342683,37.52171583705301
서울특별시 강남구 청담동,강남구,청담동,94,0,127.04356141128586,37.5255521154233
서울특별시 강남구 청담동,강남구,청담동,65,0,127.05420995189972,37.5200133954158
서울특별시 강남구 청담동,강남구,청담동,14,0,127.0454072370165,37.52163833753729
서울특별시 강남구 청담동,강남구,청담동,15,0,127.04505129664207,37.52061843467167
서울특별시 강남구 청담동,강남구,청담동,15,21,127.04619347297442,37.52074901864519
서울특별시 강남구 청담동,강남구,청담동,44,21,127.04564083167996,37.51857462531447
서울특별시 강남구 청담동,강남구,청담동,28,20,127.04697369577282,37.52085116310245
서울특별시 강남구 청담동,강남구,청담동,121,14,127.04861842250493,37.52585097151854
